condition,fusion_event,time_s,mechanical_cycles,node,phi_m_rad,shadow_e_rad,active_e_rad,reference_e_rad
zero_noise,10,4.5326,5.50585937500003,35,3.43611696486384,0.0395213821347731,0.03411138546543,0.0439654856296086
zero_noise,10,4.5326,5.50585937500003,36,3.53429173528852,0.0217449554548116,0.018229388776874,0.0256847814379784
zero_noise,10,4.5326,5.50585937500003,37,3.6324665057132,-0.000844893487652689,-0.00170685068807668,0.00394681590252977
zero_noise,10,4.5326,5.50585937500003,38,3.73064127613788,-0.0256254620301798,-0.0222254939827229,-0.021047475678981
zero_noise,10,4.5326,5.50585937500003,39,3.82881604656256,-0.053741937580716,-0.0465614161061494,-0.0497835776734566
zero_noise,10,4.5326,5.50585937500003,40,3.92699081698724,-0.0842937694341067,-0.0751927317482372,-0.0795483954044758
zero_noise,10,4.5326,5.50585937500003,41,4.02516558741192,-0.116934162715428,-0.102900972466091,-0.11177177523863
zero_noise,10,4.5326,5.50585937500003,42,4.1233403578366,-0.147645251208063,-0.130763497426546,-0.142990779529074
zero_noise,10,4.5326,5.50585937500003,43,4.22151512826128,-0.180382255348011,-0.160373408706099,-0.17531410445035
zero_noise,10,4.5326,5.50585937500003,44,4.31968989868597,-0.210991480666005,-0.186960994645625,-0.205869510786178
zero_noise,10,4.5326,5.50585937500003,45,4.41786466911065,-0.23965490299547,-0.210843872351187,-0.234401056415332
zero_noise,10,4.5326,5.50585937500003,46,4.51603943953533,-0.267269396069079,-0.232924542678713,-0.260802448609144
zero_noise,10,4.5326,5.50585937500003,47,4.61421420996001,-0.287717958719144,-0.24916328420563,-0.282262850151409
zero_noise,10,4.5326,5.50585937500003,48,4.71238898038469,-0.304755882553256,-0.261613666250565,-0.298928802119393
zero_noise,10,4.5326,5.50585937500003,49,4.81056375080937,-0.316382434929121,-0.270017088625855,-0.310442309746037
zero_noise,10,4.5326,5.50585937500003,50,4.90873852123405,-0.322726545991927,-0.274210978534354,-0.316332926291406
zero_noise,10,4.5326,5.50585937500003,51,5.00691329165873,-0.322873568622861,-0.27429395480206,-0.316562177378035
zero_noise,10,4.5326,5.50585937500003,52,5.10508806208341,-0.316338556375235,-0.270058366212198,-0.310254659434933
zero_noise,10,4.5326,5.50585937500003,53,5.20326283250809,-0.304417635712934,-0.261265544959672,-0.298101485495759
zero_noise,10,4.5326,5.50585937500003,54,5.30143760293278,-0.286738729027873,-0.248525153779185,-0.280835319053602
zero_noise,10,4.5326,5.50585937500003,55,5.39961237335746,-0.262756486820151,-0.230176611809301,-0.257632337500456
zero_noise,10,4.5326,5.50585937500003,56,5.49778714378214,-0.233942719799052,-0.20698954125302,-0.229213712208644
zero_noise,10,4.5326,5.50585937500003,57,5.59596191420682,-0.202742712184523,-0.180221721600313,-0.197751316831481
zero_noise,10,4.5326,5.50585937500003,58,5.6941366846315,-0.166280725287782,-0.146830009847794,-0.161263216830106
zero_noise,10,4.5326,5.50585937500003,59,5.79231145505618,-0.127168993605017,-0.11214184183805,-0.122499591109464
zero_noise,10,4.5326,5.50585937500003,60,5.89048622548086,-0.0874956547605408,-0.0768355287678875,-0.082708616153086
zero_noise,10,4.5326,5.50585937500003,61,5.98866099590554,-0.0449806961736576,-0.0400322562182602,-0.0415538058835246
zero_noise,10,4.5326,5.50585937500003,62,6.08683576633022,-0.00556055385908437,-0.004448850277783,-0.00125425510135423
zero_noise,10,4.5326,5.50585937500003,63,6.18501053675491,0.0329131498254788,0.0302593913661155,0.0389374892311693
zero_noise,11,4.81605,6.00683593749981,0,0,0.0704108837302549,0.0646271893067496,0.0758696657944137
zero_noise,11,4.81605,6.00683593749981,1,0.098174770424681,0.105881538158081,0.0965220612913624,0.110945394879258
zero_noise,11,4.81605,6.00683593749981,2,0.196349540849362,0.138385854613463,0.12567200988656,0.142618125010304
zero_noise,11,4.81605,6.00683593749981,3,0.294524311274043,0.164805428723951,0.149686582521982,0.169445709159238
zero_noise,11,4.81605,6.00683593749981,4,0.392699081698724,0.186647831910144,0.170416239224531,0.191659540605051
zero_noise,11,4.81605,6.00683593749981,5,0.490873852123405,0.205798657926034,0.187160248865086,0.209396359896922
zero_noise,11,4.81605,6.00683593749981,6,0.589048622548086,0.217827723220177,0.197396044856821,0.2219106088964
zero_noise,11,4.81605,6.00683593749981,7,0.687223392972767,0.225608594903224,0.204746934171229,0.229774728491228
zero_noise,11,4.81605,6.00683593749981,8,0.785398163397448,0.227517875237755,0.206790125857259,0.232424246360601
zero_noise,11,4.81605,6.00683593749981,9,0.883572933822129,0.227028714687764,0.205383654532702,0.230787125461994
zero_noise,11,4.81605,6.00683593749981,10,0.98174770424681,0.22110387537448,0.200058373076066,0.225251131182646
zero_noise,11,4.81605,6.00683593749981,11,1.07992247467149,0.211682367905963,0.191420083406481,0.216248325600934
zero_noise,11,4.81605,6.00683593749981,12,1.17809724509617,0.200507141543278,0.181565363926414,0.204605494680599
zero_noise,11,4.81605,6.00683593749981,13,1.27627201552085,0.185079544083785,0.167505607391316,0.190136570678017
zero_noise,11,4.81605,6.00683593749981,14,1.37444678594553,0.169510010139429,0.152759521607365,0.174372010204357
zero_noise,11,4.81605,6.00683593749981,15,1.47262155637022,0.15453893105517,0.139202669226521,0.159012590468882
zero_noise,11,4.81605,6.00683593749981,16,1.5707963267949,0.137643490234014,0.124226605499497,0.143289960438036
zero_noise,11,4.81605,6.00683593749981,17,1.66897109721958,0.121992419179582,0.110690336051719,0.128403905123616
zero_noise,11,4.81605,6.00683593749981,18,1.76714586764426,0.109648058892862,0.0988558699608745,0.115235391755108
zero_noise,11,4.81605,6.00683593749981,19,1.86532063806894,0.0983577069438913,0.0880975182559694,0.103408868749712
zero_noise,11,4.81605,6.00683593749981,20,1.96349540849362,0.0875442825961017,0.079149279798007,0.0938663999552152
zero_noise,11,4.81605,6.00683593749981,21,2.0616701789183,0.0810673468212161,0.0728039485444603,0.0865702532992128
zero_noise,11,4.81605,6.00683593749981,22,2.15984494934298,0.0757282798295949,0.0684403119028669,0.0817158904415944
zero_noise,11,4.81605,6.00683593749981,23,2.25801971976766,0.0734737046997556,0.0659140721182314,0.0788273028315387
zero_noise,11,4.81605,6.00683593749981,24,2.35619449019234,0.0724673159933508,0.0652899117909315,0.0778516644230959
zero_noise,11,4.81605,6.00683593749981,25,2.45436926061703,0.0731409311840952,0.0656315632941742,0.0782936609820709
zero_noise,11,4.81605,6.00683593749981,26,2.55254403104171,0.0755401881374876,0.0675394054348133,0.0800875335644107
zero_noise,11,4.81605,6.00683593749981,27,2.65071880146639,0.077513529094372,0.0695863224138184,0.0822997365537976
zero_noise,11,4.81605,6.00683593749981,28,2.74889357189107,0.0792019608735482,0.0710813129772818,0.0841321005750652
zero_noise,11,4.81605,6.00683593749981,29,2.84706834231575,0.0807864243452739,0.0723191271793886,0.085133588019364
zero_noise,11,4.81605,6.00683593749981,30,2.94524311274043,0.0797555846644879,0.0719749217644285,0.0847333299818973
zero_noise,11,4.81605,6.00683593749981,31,3.04341788316511,0.07782549979233,0.0702128548403973,0.0825350983122363
zero_noise,11,4.81605,6.00683593749981,32,3.14159265358979,0.0729803230429451,0.0658717666967548,0.0780512693753549
zero_noise,11,4.81605,6.00683593749981,33,3.23976742401447,0.0660158706577005,0.0588681434361191,0.0703312471496424
zero_noise,11,4.81605,6.00683593749981,34,3.33794219443916,0.0540938278938134,0.0483380572311552,0.058665948633912
zero_noise,11,4.81605,6.00683593749981,35,3.43611696486384,0.0392902615037273,0.0351471606730895,0.0439654856296086
zero_noise,11,4.81605,6.00683593749981,36,3.53429173528852,0.0215812523213976,0.0188997614857788,0.0256847814379784
zero_noise,11,4.81605,6.00683593749981,37,3.6324665057132,-0.000666765668820766,-0.0014988336842255,0.00394681590252977
zero_noise,11,4.81605,6.00683593749981,38,3.73064127613788,-0.0255032158989409,-0.0228810383659665,-0.021047475678981
zero_noise,11,4.81605,6.00683593749981,39,3.82881604656256,-0.0542465944670019,-0.0480984517783199,-0.0497835776734566
zero_noise,11,4.81605,6.00683593749981,40,3.92699081698724,-0.0844135058433181,-0.0770368865672534,-0.0795483954044758
zero_noise,11,4.81605,6.00683593749981,41,4.02516558741192,-0.116934162715428,-0.105707610515958,-0.11177177523863
zero_noise,11,4.81605,6.00683593749981,42,4.1233403578366,-0.147645251208063,-0.134139848182849,-0.142990779529074
zero_noise,11,4.81605,6.00683593749981,43,4.22151512826128,-0.180382255348011,-0.164375178034481,-0.17531410445035
zero_noise,11,4.81605,6.00683593749981,44,4.31968989868597,-0.210991480666005,-0.191767091849701,-0.205869510786178
zero_noise,11,4.81605,6.00683593749981,45,4.41786466911065,-0.23965490299547,-0.216606078480043,-0.234401056415332
zero_noise,11,4.81605,6.00683593749981,46,4.51603943953533,-0.267269396069079,-0.239793513356786,-0.260802448609144
zero_noise,11,4.81605,6.00683593749981,47,4.61421420996001,-0.287717958719144,-0.256874219108333,-0.282262850151409
zero_noise,11,4.81605,6.00683593749981,48,4.71238898038469,-0.304755882553256,-0.270242109511104,-0.298928802119393
zero_noise,11,4.81605,6.00683593749981,49,4.81056375080937,-0.316382434929121,-0.279290157886509,-0.310442309746037
zero_noise,11,4.81605,6.00683593749981,50,4.90873852123405,-0.322726545991927,-0.283914092025869,-0.316332926291406
zero_noise,11,4.81605,6.00683593749981,51,5.00691329165873,-0.322873568622861,-0.28400987756622,-0.316562177378035
zero_noise,11,4.81605,6.00683593749981,52,5.10508806208341,-0.316338556375235,-0.279314404244805,-0.310254659434933
zero_noise,11,4.81605,6.00683593749981,53,5.20326283250809,-0.304417635712934,-0.269895963110325,-0.298101485495759
zero_noise,11,4.81605,6.00683593749981,54,5.30143760293278,-0.286738729027873,-0.256167868828923,-0.280835319053602
zero_noise,11,4.81605,6.00683593749981,55,5.39961237335746,-0.262756486820151,-0.236692586811471,-0.257632337500456
zero_noise,11,4.81605,6.00683593749981,56,5.49778714378214,-0.233942719799052,-0.212380176962227,-0.229213712208644
zero_noise,11,4.81605,6.00683593749981,57,5.59596191420682,-0.202742712184523,-0.184725919717155,-0.197751316831481
zero_noise,11,4.81605,6.00683593749981,58,5.6941366846315,-0.166280725287782,-0.150720152935792,-0.161263216830106
zero_noise,11,4.81605,6.00683593749981,59,5.79231145505618,-0.127168993605017,-0.115147272191444,-0.122499591109464
zero_noise,11,4.81605,6.00683593749981,60,5.89048622548086,-0.0874956547605408,-0.0789675539664181,-0.082708616153086
zero_noise,11,4.81605,6.00683593749981,61,5.98866099590554,-0.0449806961736576,-0.0410219442093397,-0.0415538058835246
zero_noise,11,4.81605,6.00683593749981,62,6.08683576633022,-0.00556055385908437,-0.00467119099404327,-0.00125425510135423
zero_noise,11,4.81605,6.00683593749981,63,6.18501053675491,0.0329131498254788,0.0307901430579881,0.0389374892311693
zero_noise,12,5.1663,6.50781249999961,0,0,0.0711983932134738,0.0659414300880945,0.0758696657944137
zero_noise,12,5.1663,6.50781249999961,1,0.098174770424681,0.106577448086873,0.0985331386504645,0.110945394879258
zero_noise,12,5.1663,6.50781249999961,2,0.196349540849362,0.138707163731074,0.128279040655462,0.142618125010304
zero_noise,12,5.1663,6.50781249999961,3,0.294524311274043,0.164983729493136,0.152746011916213,0.169445709159238
zero_noise,12,5.1663,6.50781249999961,4,0.392699081698724,0.187229253629197,0.173778842105464,0.191659540605051
zero_noise,12,5.1663,6.50781249999961,5,0.490873852123405,0.20589428145711,0.190907055383491,0.209396359896922
zero_noise,12,5.1663,6.50781249999961,6,0.589048622548086,0.217828794603567,0.201482594806171,0.2219106088964
zero_noise,12,5.1663,6.50781249999961,7,0.687223392972767,0.225829885558241,0.208963524448631,0.229774728491228
zero_noise,12,5.1663,6.50781249999961,8,0.785398163397448,0.228296757548312,0.211091452195469,0.232424246360601
zero_noise,12,5.1663,6.50781249999961,9,0.883572933822129,0.227028714687764,0.209712666563715,0.230787125461994
zero_noise,12,5.1663,6.50781249999961,10,0.98174770424681,0.22110387537448,0.204267473535749,0.225251131182646
zero_noise,12,5.1663,6.50781249999961,11,1.07992247467149,0.211682367905963,0.195472540306377,0.216248325600934
zero_noise,12,5.1663,6.50781249999961,12,1.17809724509617,0.200507141543278,0.185353719449787,0.204605494680599
zero_noise,12,5.1663,6.50781249999961,13,1.27627201552085,0.185079544083785,0.17102039472981,0.190136570678017
zero_noise,12,5.1663,6.50781249999961,14,1.37444678594553,0.169510010139429,0.156109619313778,0.174372010204357
zero_noise,12,5.1663,6.50781249999961,15,1.47262155637022,0.15453893105517,0.142269921592251,0.159012590468882
zero_noise,12,5.1663,6.50781249999961,16,1.5707963267949,0.137643490234014,0.1269099824464,0.143289960438036
zero_noise,12,5.1663,6.50781249999961,17,1.66897109721958,0.121992419179582,0.112950752677291,0.128403905123616
zero_noise,12,5.1663,6.50781249999961,18,1.76714586764426,0.109648058892862,0.101014307747272,0.115235391755108
zero_noise,12,5.1663,6.50781249999961,19,1.86532063806894,0.0983577069438913,0.0901495559935538,0.103408868749712
zero_noise,12,5.1663,6.50781249999961,20,1.96349540849362,0.0875442825961017,0.0808282803576259,0.0938663999552152
zero_noise,12,5.1663,6.50781249999961,21,2.0616701789183,0.0810673468212161,0.0744566281998115,0.0865702532992128
zero_noise,12,5.1663,6.50781249999961,22,2.15984494934298,0.0757282798295949,0.0698979054882125,0.0817158904415944
zero_noise,12,5.1663,6.50781249999961,23,2.25801971976766,0.0734737046997556,0.0674259986345362,0.0788273028315387
zero_noise,12,5.1663,6.50781249999961,24,2.35619449019234,0.0724673159933508,0.0667253926314153,0.0778516644230959
zero_noise,12,5.1663,6.50781249999961,25,2.45436926061703,0.0731409311840952,0.0671334368721584,0.0782936609820709
zero_noise,12,5.1663,6.50781249999961,26,2.55254403104171,0.0755401881374876,0.0691395619753482,0.0800875335644107
zero_noise,12,5.1663,6.50781249999961,27,2.65071880146639,0.077513529094372,0.0711717637499291,0.0822997365537976
zero_noise,12,5.1663,6.50781249999961,28,2.74889357189107,0.0792019608735482,0.0727054425565351,0.0841321005750652
zero_noise,12,5.1663,6.50781249999961,29,2.84706834231575,0.0807864243452739,0.0740125866125657,0.085133588019364
zero_noise,12,5.1663,6.50781249999961,30,2.94524311274043,0.0797555846644879,0.0735310543444404,0.0847333299818973
zero_noise,12,5.1663,6.50781249999961,31,3.04341788316511,0.07782549979233,0.0717353838307838,0.0825350983122363
zero_noise,12,5.1663,6.50781249999961,32,3.14159265358979,0.0729803230429451,0.0672934779659928,0.0780512693753549
zero_noise,12,5.1663,6.50781249999961,33,3.23976742401447,0.0660158706577005,0.0602976888804354,0.0703312471496424
zero_noise,12,5.1663,6.50781249999961,34,3.33794219443916,0.0540938278938134,0.0494892113636868,0.058665948633912
zero_noise,12,5.1663,6.50781249999961,35,3.43611696486384,0.0392902615037273,0.035975780839217,0.0439654856296086
zero_noise,12,5.1663,6.50781249999961,36,3.53429173528852,0.0215812523213976,0.0194360596529025,0.0256847814379784
zero_noise,12,5.1663,6.50781249999961,37,3.6324665057132,-0.000666765668820766,-0.00133242008114455,0.00394681590252977
zero_noise,12,5.1663,6.50781249999961,38,3.73064127613788,-0.0255032158989409,-0.0234054738725614,-0.021047475678981
zero_noise,12,5.1663,6.50781249999961,39,3.82881604656256,-0.0544894157798166,-0.0493766445786192,-0.0497835776734566
zero_noise,12,5.1663,6.50781249999961,40,3.92699081698724,-0.0843352314101605,-0.0784965555358348,-0.0795483954044758
zero_noise,12,5.1663,6.50781249999961,41,4.02516558741192,-0.116511800789014,-0.107868448570569,-0.11177177523863
zero_noise,12,5.1663,6.50781249999961,42,4.1233403578366,-0.147180983411392,-0.136748075228558,-0.142990779529074
zero_noise,12,5.1663,6.50781249999961,43,4.22151512826128,-0.179816456370676,-0.16746343370172,-0.17531410445035
zero_noise,12,5.1663,6.50781249999961,44,4.31968989868597,-0.211222349668009,-0.195658143413363,-0.205869510786178
zero_noise,12,5.1663,6.50781249999961,45,4.41786466911065,-0.240149572235293,-0.221314777231093,-0.234401056415332
zero_noise,12,5.1663,6.50781249999961,46,4.51603943953533,-0.266517910733749,-0.245138392832179,-0.260802448609144
zero_noise,12,5.1663,6.50781249999961,47,4.61421420996001,-0.287660979639589,-0.263031571214584,-0.282262850151409
zero_noise,12,5.1663,6.50781249999961,48,4.71238898038469,-0.305127379732997,-0.277219163555482,-0.298928802119393
zero_noise,12,5.1663,6.50781249999961,49,4.81056375080937,-0.316362976680876,-0.286704721645382,-0.310442309746037
zero_noise,12,5.1663,6.50781249999961,50,4.90873852123405,-0.322045939669166,-0.291540461554528,-0.316332926291406
zero_noise,12,5.1663,6.50781249999961,51,5.00691329165873,-0.322980915318491,-0.291804085116675,-0.316562177378035
zero_noise,12,5.1663,6.50781249999961,52,5.10508806208341,-0.316741187206412,-0.286799760837127,-0.310254659434933
zero_noise,12,5.1663,6.50781249999961,53,5.20326283250809,-0.304068799120287,-0.276730530312317,-0.298101485495759
zero_noise,12,5.1663,6.50781249999961,54,5.30143760293278,-0.287248132503226,-0.262383921563783,-0.280835319053602
zero_noise,12,5.1663,6.50781249999961,55,5.39961237335746,-0.262989177374959,-0.241951904924169,-0.257632337500456
zero_noise,12,5.1663,6.50781249999961,56,5.49778714378214,-0.233927338515154,-0.216689609272812,-0.229213712208644
zero_noise,12,5.1663,6.50781249999961,57,5.59596191420682,-0.203300692233289,-0.188440874220382,-0.197751316831481
zero_noise,12,5.1663,6.50781249999961,58,5.6941366846315,-0.166993569980988,-0.153974836344831,-0.161263216830106
zero_noise,12,5.1663,6.50781249999961,59,5.79231145505618,-0.126889511431659,-0.117495720039487,-0.122499591109464
zero_noise,12,5.1663,6.50781249999961,60,5.89048622548086,-0.0884187598146798,-0.0808577951360705,-0.082708616153086
zero_noise,12,5.1663,6.50781249999961,61,5.98866099590554,-0.0454762384775963,-0.041912803062991,-0.0415538058835246
zero_noise,12,5.1663,6.50781249999961,62,6.08683576633022,-0.00578560264510711,-0.00489407332425604,-0.00125425510135423
zero_noise,12,5.1663,6.50781249999961,63,6.18501053675491,0.0349452337862621,0.0316211612036429,0.0389374892311693
zero_noise,13,5.44915,7.00878906249939,0,0,0.0711983932134738,0.0669928227131703,0.0758696657944137
zero_noise,13,5.44915,7.00878906249939,1,0.098174770424681,0.106577448086873,0.100142000537746,0.110945394879258
zero_noise,13,5.44915,7.00878906249939,2,0.196349540849362,0.138707163731074,0.130364665270585,0.142618125010304
zero_noise,13,5.44915,7.00878906249939,3,0.294524311274043,0.164983729493136,0.155193555431597,0.169445709159238
zero_noise,13,5.44915,7.00878906249939,4,0.392699081698724,0.187229253629197,0.17646892441021,0.191659540605051
zero_noise,13,5.44915,7.00878906249939,5,0.490873852123405,0.20589428145711,0.193904500598215,0.209396359896922
zero_noise,13,5.44915,7.00878906249939,6,0.589048622548086,0.217828794603567,0.20475183476565,0.2219106088964
zero_noise,13,5.44915,7.00878906249939,7,0.687223392972767,0.225765027434127,0.21232382504573,0.229774728491228
zero_noise,13,5.44915,7.00878906249939,8,0.785398163397448,0.227935262967379,0.214460214349851,0.232424246360601
zero_noise,13,5.44915,7.00878906249939,9,0.883572933822129,0.226263359592565,0.213022805169485,0.230787125461994
zero_noise,13,5.44915,7.00878906249939,10,0.98174770424681,0.220814937371274,0.207576966302854,0.225251131182646
zero_noise,13,5.44915,7.00878906249939,11,1.07992247467149,0.211023809891383,0.198582794223378,0.216248325600934
zero_noise,13,5.44915,7.00878906249939,12,1.17809724509617,0.19954648320928,0.188192272201685,0.204605494680599
zero_noise,13,5.44915,7.00878906249939,13,1.27627201552085,0.185459601125172,0.173908236008882,0.190136570678017
zero_noise,13,5.44915,7.00878906249939,14,1.37444678594553,0.168756485132983,0.158638992477619,0.174372010204357
zero_noise,13,5.44915,7.00878906249939,15,1.47262155637022,0.153321044829324,0.144480146239666,0.159012590468882
zero_noise,13,5.44915,7.00878906249939,16,1.5707963267949,0.137603607481023,0.129048707453325,0.143289960438036
zero_noise,13,5.44915,7.00878906249939,17,1.66897109721958,0.12371945999175,0.115104494140183,0.128403905123616
zero_noise,13,5.44915,7.00878906249939,18,1.76714586764426,0.109546047417135,0.102720655681245,0.115235391755108
zero_noise,13,5.44915,7.00878906249939,19,1.86532063806894,0.098222867780263,0.0917642183508957,0.103408868749712
zero_noise,13,5.44915,7.00878906249939,20,1.96349540849362,0.0879747976588193,0.0822575838178646,0.0938663999552152
zero_noise,13,5.44915,7.00878906249939,21,2.0616701789183,0.081148530012193,0.0757950085622878,0.0865702532992128
zero_noise,13,5.44915,7.00878906249939,22,2.15984494934298,0.0755480963224986,0.0710279436550697,0.0817158904415944
zero_noise,13,5.44915,7.00878906249939,23,2.25801971976766,0.0731884454944295,0.0685784880065149,0.0788273028315387
zero_noise,13,5.44915,7.00878906249939,24,2.35619449019234,0.0727694257891019,0.0679341992629526,0.0778516644230959
zero_noise,13,5.44915,7.00878906249939,25,2.45436926061703,0.0732802238189077,0.0683627942615083,0.0782936609820709
zero_noise,13,5.44915,7.00878906249939,26,2.55254403104171,0.0753170085202991,0.0703750512843383,0.0800875335644107
zero_noise,13,5.44915,7.00878906249939,27,2.65071880146639,0.0771139990580527,0.0723602108115538,0.0822997365537976
zero_noise,13,5.44915,7.00878906249939,28,2.74889357189107,0.0788940443761752,0.0739431629204631,0.0841321005750652
zero_noise,13,5.44915,7.00878906249939,29,2.84706834231575,0.0809445517910053,0.0753989796482536,0.085133588019364
zero_noise,13,5.44915,7.00878906249939,30,2.94524311274043,0.0797204244069707,0.0747689283569464,0.0847333299818973
zero_noise,13,5.44915,7.00878906249939,31,3.04341788316511,0.0777275464914649,0.07293381636292,0.0825350983122363
zero_noise,13,5.44915,7.00878906249939,32,3.14159265358979,0.0731357279814107,0.0684619279690764,0.0780512693753549
zero_noise,13,5.44915,7.00878906249939,33,3.23976742401447,0.0656596011954096,0.0613700713434302,0.0703312471496424
zero_noise,13,5.44915,7.00878906249939,34,3.33794219443916,0.0542797557026711,0.0504473202314837,0.058665948633912
zero_noise,13,5.44915,7.00878906249939,35,3.43611696486384,0.0392356710998397,0.0366277588913416,0.0439654856296086
zero_noise,13,5.44915,7.00878906249939,36,3.53429173528852,0.021256582984102,0.0198001643191424,0.0256847814379784
zero_noise,13,5.44915,7.00878906249939,37,3.6324665057132,-0.000451734734959379,-0.00115628301190752,0.00394681590252977
zero_noise,13,5.44915,7.00878906249939,38,3.73064127613788,-0.0254358074434486,-0.0238115405867388,-0.021047475678981
zero_noise,13,5.44915,7.00878906249939,39,3.82881604656256,-0.0536978639512944,-0.0502408884531543,-0.0497835776734566
zero_noise,13,5.44915,7.00878906249939,40,3.92699081698724,-0.083557817344986,-0.0795088078976651,-0.0795483954044758
zero_noise,13,5.44915,7.00878906249939,41,4.02516558741192,-0.116511800789014,-0.109597119014258,-0.11177177523863
zero_noise,13,5.44915,7.00878906249939,42,4.1233403578366,-0.147180983411392,-0.138834656865125,-0.142990779529074
zero_noise,13,5.44915,7.00878906249939,43,4.22151512826128,-0.179816456370676,-0.169934038235511,-0.17531410445035
zero_noise,13,5.44915,7.00878906249939,44,4.31968989868597,-0.211222349668009,-0.198770984664292,-0.205869510786178
zero_noise,13,5.44915,7.00878906249939,45,4.41786466911065,-0.240149572235293,-0.225081736231933,-0.234401056415332
zero_noise,13,5.44915,7.00878906249939,46,4.51603943953533,-0.266517910733749,-0.249414296412493,-0.260802448609144
zero_noise,13,5.44915,7.00878906249939,47,4.61421420996001,-0.287660979639589,-0.267957452899585,-0.282262850151409
zero_noise,13,5.44915,7.00878906249939,48,4.71238898038469,-0.305127379732997,-0.282800806790985,-0.298928802119393
zero_noise,13,5.44915,7.00878906249939,49,4.81056375080937,-0.316362976680876,-0.292636372652481,-0.310442309746037
zero_noise,13,5.44915,7.00878906249939,50,4.90873852123405,-0.322045939669166,-0.297641557177456,-0.316332926291406
zero_noise,13,5.44915,7.00878906249939,51,5.00691329165873,-0.322980915318491,-0.298039451157038,-0.316562177378035
zero_noise,13,5.44915,7.00878906249939,52,5.10508806208341,-0.316741187206412,-0.292788046110984,-0.310254659434933
zero_noise,13,5.44915,7.00878906249939,53,5.20326283250809,-0.304068799120287,-0.282198184073911,-0.298101485495759
zero_noise,13,5.44915,7.00878906249939,54,5.30143760293278,-0.287248132503226,-0.267356763751672,-0.280835319053602
zero_noise,13,5.44915,7.00878906249939,55,5.39961237335746,-0.262989177374959,-0.246159359414327,-0.257632337500456
zero_noise,13,5.44915,7.00878906249939,56,5.49778714378214,-0.233927338515154,-0.22013715512128,-0.229213712208644
zero_noise,13,5.44915,7.00878906249939,57,5.59596191420682,-0.203300692233289,-0.191412837822963,-0.197751316831481
zero_noise,13,5.44915,7.00878906249939,58,5.6941366846315,-0.166993569980988,-0.156578583072062,-0.161263216830106
zero_noise,13,5.44915,7.00878906249939,59,5.79231145505618,-0.126889511431659,-0.119374478317921,-0.122499591109464
zero_noise,13,5.44915,7.00878906249939,60,5.89048622548086,-0.0884187598146798,-0.0823699880717924,-0.082708616153086
zero_noise,13,5.44915,7.00878906249939,61,5.98866099590554,-0.0454762384775963,-0.0426254901459121,-0.0415538058835246
zero_noise,13,5.44915,7.00878906249939,62,6.08683576633022,-0.00578560264510711,-0.00507237918842625,-0.00125425510135423
zero_noise,13,5.44915,7.00878906249939,63,6.18501053675491,0.0349452337862621,0.0322859757201667,0.0389374892311693
zero_noise,14,5.7994,7.50976562499919,0,0,0.0716725661559373,0.0679287714017237,0.0758696657944137
zero_noise,14,5.7994,7.50976562499919,1,0.098174770424681,0.106492759198129,0.101412152269823,0.110945394879258
zero_noise,14,5.7994,7.50976562499919,2,0.196349540849362,0.139018931556653,0.132095518527798,0.142618125010304
zero_noise,14,5.7994,7.50976562499919,3,0.294524311274043,0.165600841796107,0.157275012704499,0.169445709159238
zero_noise,14,5.7994,7.50976562499919,4,0.392699081698724,0.186680674881805,0.178511274504529,0.191659540605051
zero_noise,14,5.7994,7.50976562499919,5,0.490873852123405,0.205276353302201,0.196178871139012,0.209396359896922
zero_noise,14,5.7994,7.50976562499919,6,0.589048622548086,0.21833464874239,0.207468397560998,0.2219106088964
zero_noise,14,5.7994,7.50976562499919,7,0.687223392972767,0.226393703364094,0.215137800709403,0.229774728491228
zero_noise,14,5.7994,7.50976562499919,8,0.785398163397448,0.228206366112003,0.217209444702282,0.232424246360601
zero_noise,14,5.7994,7.50976562499919,9,0.883572933822129,0.226263359592565,0.215670916054101,0.230787125461994
zero_noise,14,5.7994,7.50976562499919,10,0.98174770424681,0.220814937371274,0.210224560516538,0.225251131182646
zero_noise,14,5.7994,7.50976562499919,11,1.07992247467149,0.211023809891383,0.201070997356979,0.216248325600934
zero_noise,14,5.7994,7.50976562499919,12,1.17809724509617,0.19954648320928,0.190463114403204,0.204605494680599
zero_noise,14,5.7994,7.50976562499919,13,1.27627201552085,0.185459601125172,0.17621850903214,0.190136570678017
zero_noise,14,5.7994,7.50976562499919,14,1.37444678594553,0.168756485132983,0.160662491008692,0.174372010204357
zero_noise,14,5.7994,7.50976562499919,15,1.47262155637022,0.153321044829324,0.146248325957597,0.159012590468882
zero_noise,14,5.7994,7.50976562499919,16,1.5707963267949,0.137603607481023,0.130759687458865,0.143289960438036
zero_noise,14,5.7994,7.50976562499919,17,1.66897109721958,0.12371945999175,0.116827487310496,0.128403905123616
zero_noise,14,5.7994,7.50976562499919,18,1.76714586764426,0.109546047417135,0.104085734028423,0.115235391755108
zero_noise,14,5.7994,7.50976562499919,19,1.86532063806894,0.098222867780263,0.0930559482367691,0.103408868749712
zero_noise,14,5.7994,7.50976562499919,20,1.96349540849362,0.0879747976588193,0.0834010265860556,0.0938663999552152
zero_noise,14,5.7994,7.50976562499919,21,2.0616701789183,0.081148530012193,0.0768657128522688,0.0865702532992128
