node,phi_m_rad,shadow_e_rad,active_e_rad,reference_e_rad,valid,update_hits,effective_weight,innovation_variance
93,4.56512682474767,-0.277139558792626,-0.271162155643452,-0.272128188203864,1,2446,1295.86364136243,9.17926580396946e-08
94,4.61421420996001,-0.286604832058558,-0.28054370518717,-0.282326643245471,1,2558,1356.22779318277,9.48289559378883e-08
95,4.66330159517235,-0.296775371796534,-0.289691101569659,-0.29139994760141,1,2672,1417.24862875857,9.4746526314138e-08
96,4.71238898038469,-0.304935418139826,-0.297108579951389,-0.299078886442305,1,2784,1474.60720726413,9.65145290402446e-08
97,4.76147636559703,-0.311048967950385,-0.303527069988308,-0.305610779983381,1,2890,1529.30270385405,9.5660686903044e-08
98,4.81056375080937,-0.317055057037403,-0.308840156056038,-0.311041248216616,1,2979,1577.77441048334,9.72501540454189e-08
99,4.85965113602171,-0.318742472923743,-0.310950470165717,-0.313860749111196,1,3037,1607.25616576642,9.86416556769314e-08
100,4.90873852123405,-0.322310746491979,-0.314265274455909,-0.31685814769055,1,3284,1635.31555903993,9.43626440765452e-08
101,4.95782590644639,-0.322702008590433,-0.314451473955736,-0.317702919521007,1,3108,1645.50934817614,9.78340574609983e-08
102,5.00691329165873,-0.322886367722441,-0.314716455408942,-0.31714796388762,1,3096,1639.30293422763,9.82044860848575e-08
103,5.05600067687107,-0.319238689185897,-0.311378340051215,-0.314203562356652,1,3045,1610.39090923804,9.73540068978231e-08
104,5.10508806208341,-0.317384810260973,-0.309186767602515,-0.310846739272748,1,2971,1575.28517578998,9.49437015328851e-08
105,5.15417544729575,-0.310563869225152,-0.303061894532419,-0.304854520444819,1,3072,1523.88914993992,8.93307521528031e-08
106,5.20326283250809,-0.303158054150458,-0.296174836168148,-0.298292008124343,1,2773,1468.55591436159,9.4226113427074e-08
107,5.25235021772044,-0.295857871631567,-0.28903435819222,-0.290389586029865,1,2658,1408.09945170156,9.2030950087103e-08
108,5.30143760293278,-0.286121872524458,-0.279785230207832,-0.280931149218657,1,2693,1346.34890403386,8.6504783765466e-08
109,5.35052498814512,-0.275364889201851,-0.269423937446804,-0.270132621967623,1,2419,1282.17011198604,8.82734717356364e-08
110,5.39961237335746,-0.262974776144131,-0.256779937112331,-0.257698958133597,1,2302,1219.15983325353,8.53012908713472e-08
111,5.4486997585698,-0.249119180687768,-0.242682464765476,-0.243634015806921,1,2182,1157.43953699768,8.16786559721554e-08
112,5.49778714378214,-0.233538302572125,-0.227846960254123,-0.228927565578972,1,2080,1102.35943179388,7.6775198963425e-08
113,5.54687452899448,-0.219402865334673,-0.213299631090222,-0.213962715063354,1,1983,1053.67409671535,7.30355076776478e-08
114,5.59596191420682,-0.204125116627769,-0.198111486687597,-0.197959247028963,1,1902,1008.66309935165,6.65006684356038e-08
115,5.64504929941916,-0.185509853946986,-0.179621498751966,-0.179611554079545,1,1818,965.230767793301,5.94271557781479e-08
116,5.6941366846315,-0.16595173894475,-0.161593893447222,-0.161107766713862,1,1868,929.485221521438,5.29531193185427e-08
117,5.74322406984384,-0.146289287875325,-0.142269813484606,-0.141833331344758,1,1691,896.944390236986,5.03380572597833e-08
118,5.79231145505618,-0.127426110152688,-0.12326610807872,-0.122259806930147,1,1639,871.60609722375,4.41546412955332e-08
119,5.84139884026852,-0.106784499835721,-0.103717126808516,-0.1025408390893,1,1697,848.114718403437,3.77859147605145e-08
120,5.89048622548086,-0.0879617136269058,-0.0847130481862926,-0.0827140560914084,1,1563,829.968290778846,3.61016455677283e-08
121,5.9395736106932,-0.0662994411669337,-0.0647530750439228,-0.0620510927895963,1,1535,814.801658282609,3.25019523922188e-08
122,5.98866099590554,-0.0450544807748336,-0.0443781531157976,-0.0411286661365653,1,1517,803.364400842694,3.09565972731278e-08
123,6.03774838111788,-0.0258499144837612,-0.0250043357269409,-0.0214736913848301,1,1502,797.776962045384,3.00137706562672e-08
124,6.08683576633022,-0.0066814013453893,-0.00635113655626593,-0.00175029242496006,1,1589,791.307510974463,2.67140632040052e-08
125,6.13592315154256,0.0143809972747906,0.0148422120490223,0.0201065375730209,1,1490,791.944105927509,2.87852127066813e-08
126,6.18501053675491,0.0341603685871667,0.0329068957559573,0.0390427036382273,1,1498,795.061718173907,3.01460374239479e-08
127,6.23409792196725,0.0523301018207943,0.050686839257112,0.0573481674406764,1,1508,800.91733817567,3.20077824254999e-08
